name	url	our_price	ingredients	lifestage	food_form	special_diet	packaging_type	food_texture	brand	moisture_warning	%_calories_carbohydrate	%_calories_min_protein	%_calories_min_fat	price_per_kcal
9 Lives Tender Morsels with Real Ocean Whitefish, Tuna & Cheese Bits in Sauce Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/9-lives-tender-morsels-real-ocean/dp/131889	10.08	Water Sufficient For Processing, Meat By-Products, Salmon, Soy Protein Concentrate, Ocean Whitefish, Herring, Wheat Flour, Modified Food Starch, Vegetable Oil (Preserved With BHA/BHT), Tuna, Titanium Dioxide (Color), Natural Flavor, Steamed Bone Meal, Sodium Tripolyphosphate, Salt, Calcium Carbonate, Taurine, Dried Cheese, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, Vitamin A Supplement, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Menadione Sodium Bisulfite Complex, Vitamin D3 Supplement, Folic Acid, Biotin, Vitamin B12 Supplement), Choline Chloride, Minerals (Ferrous Sulfate, Zinc Oxide, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite), Potassium Sorbate (A Preservative), Glycerol Monostearate, Beta-Carotene (Color), Sodium Nitrite (To Promote Color Retention), Canthaxanthin (Color).	adult	wet food		can	chunks in gravy			19.690175295556475	45.65837749694251	34.651447207501015	0.0033333333333333335
Castor & Pollux Organix Grain-Free Organic Kitten Recipe Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/castor-pollux-organix-grain-free/dp/177249	53.76	Organic Chicken, Water Sufficient for Processing, Organic Chicken Liver, Organic Pea Protein, Organic Coconut Flour, Organic Dried Egg Product, Organic Dried Peas, Organic Flaxseed, Salmon Oil, Organic Carrots, Organic Cranberries, Organic Dried Alfalfa Meal, Calcium Carbonate, Sodium Phosphate, Taurine, Salt, Potassium Chloride, Choline Chloride, Minerals (Zinc Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Manganese Amino Acid Complex, Sodium Selenite, Calcium Iodate), Vitamins (Niacin, Vitamin E Supplement, Vitamin A Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, d-Calcium Pantothenate, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid).	kitten	wet food	organic grain-free no corn no wheat no soy non-gmo natural	can	pate			9.090909090909074	31.468531468531474	59.44055944055945	0.010821256038647342
Feline Natural Beef & Hoki Feast Grain-Free Freeze-Dried Cat Food, 11-oz bag	https://www.chewy.com/feline-natural-beef-hoki-feast-grain/dp/149766	33.99	Beef heart, Hoki, Beef, Beef Kidney, Beef Liver, Beef Blood, Sunflower Oil, Flaxseed Flakes, New Zealand Green Mussel, Dried Kelp, Taurine, Vitamin E Supplement, Magnesium Oxide, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Thiamine Mononitrate, Vitamin D3 Supplement, Folic Acid.	adult	freeze-dried	gluten free no corn no wheat no soy grain-free high-protein pea-free non-gmo raw					8.54999895246276	34.46397519431816	56.98602585321908	0.12058536585365855
Dr. Elsey's cleanprotein Duck Recipe Grain-Free Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/dr-elseys-cleanprotein-duck-recipe/dp/185257	52.56	Duck, Duck Broth, Duck Liver, Dried Egg Product, Natural Flavor, Agar-Agar, Barley Grass, Potassium Chloride, Choline Chloride, Salmon Oil, Taurine, Magnesium Proteinate, Salt, Dried New Zealand Green Mussels, Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity), Vitamin A Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Biotin, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement, Zinc Proteinate, Iron Proteinate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Organic Sunflower Oil, Ethylenediamine Dihydriodide.	adult	wet food	gluten free grain-free high-protein pea-free	can	pate			10.916747651441543	34.01360544217687	55.0696469063816	0.0020738636363636363
Ziwi Peak Air-Dried Beef Recipe Cat Food, 14-oz bag	https://www.chewy.com/ziwi-peak-air-dried-beef-recipe-cat/dp/104811	21.99	Beef, Beef Heart, Beef Kidney, Beef Tripe, Beef Liver, Beef Lung, New Zealand Green Mussel, Beef Bone, Lecithin, Inulin from Chicory, Dried Kelp, Minerals (Dipotassium Phosphate, Magnesium Sulfate, Zinc Amino Acid Complex, Copper Amino Acid Complex, Iron Amino Acid Complex, Manganese Amino Acid Complex, Sodium Selenite), Salt,  Preservative (Citric Acid, Mixed Tocopherols), Vitamins (Choline Chloride, Thiamine Mononitrate, Pyridoxine Hydrochloride, Folic Acid, Vitamin D3 Supplement), DL-Methionine, Taurine.	adult	air-dried dehydrated	limited ingredient diet no corn no wheat no soy grain-free pea-free non-gmo high-protein gmo-free natural			ziwipeak		3.482587064676617	33.08457711442786	63.43283582089553	
Redbarn Naturals Turkey Pate Grain-Free Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/redbarn-naturals-turkey-pate-grain/dp/120641	38.26	Turkey, Turkey Liver, Turkey Broth, Natural Flavors, Alfalfa Meal, Agar-Agar, Parsley, Cranberries, Blueberries, Choline Chloride, Potassium Chloride, Salmon Oil, Salt, Taurine, Dried Green Lipped Mussel (Source of Lysine), Magnesium Proteinate, Iron Proteinate, Zinc Proteinate, Manganese Proteinate, Copper Proteinate, Sodium Selenite, Calcium Iodate, Thiamine Mononitrate, Niacin Supplement, Vitamin E Supplement, Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Biotin, Vitamin B12 Supplement, Vitamin D2 Supplement, Folic Acid.	adult	wet food	grain-free no corn no wheat no soy pea-free	can	pate			5.691056910569105	39.02439024390244	55.28455284552846	0.00830295138888889
CANIDAE Adore Tuna, Chicken & Whitefish in Broth Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/canidae-adore-tuna-chicken-whitefish/dp/184232	54.96	Water For Processing, Tuna, Chicken, Whitefish, Sunflower Oil, Modified Tapioca Starch, Tricalcium Phosphate, Guar Gum, Sodium Acid Pyrophosphate, Minerals (Zinc Oxide, Reduced Iron, Sodium Selenite, Manganese Sulfate, Copper Amino Acid Complex, Potassium Iodide), Potassium Chloride, Vitamins (Vitamin E Supplement, Niacin Supplement, Thiamine Mononitrate, Vitamin A Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Biotin Supplement, Folic Acid, Menadione Sodium Bisulfite Complex), Taurine, Choline Chloride, Magnesium Sulfate.	adult	wet food	grain-free pea-free	can	bits in broth shredded			15.486725663716813	61.94690265486725	22.566371681415927	0.04673469387755102
Castor & Pollux Organix Grain-Free Organic Shredded Chicken & Chicken Liver Recipe in Gravy All Life Stages Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/castor-pollux-organix-grain-free/dp/50649	53.76	Organic Chicken, Water Sufficient for Processing, Organic Pea Protein, Organic Chicken Liver, Organic Dried Egg Product, Organic Coconut Flour, Organic Flaxseed, Calcium Carbonate, Sodium Phosphate, Salt, Organic Dried Alfalfa Meal, Choline Chloride, Potassium Chloride, Organic Guar Gum, Taurine, Minerals (Zinc Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Manganese Amino Acid Complex, Sodium Selenite, Calcium Iodate), Vitamins (Niacin, Vitamin E Supplement, Vitamin A Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, d-Calcium Pantothenate, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid), Sodium Alginate, Organic Cranberries, Organic Rosemary, Organic Sage, Xanthan Gum.	adult	wet food	grain-free organic no corn no wheat no soy non-gmo natural	can	shredded	organix		18.5022026431718	34.69162995594714	46.806167400881066	0.023578947368421053
Friskies Ocean Favorites Meaty Bits Salmon, Shrimp & Brown Rice Wet Cat Food, 5.5-oz can, case of 24	https://www.chewy.com/friskies-ocean-favorites-meaty-bits/dp/241753	15.6	Water, Chicken, Meat By-products, Wheat Gluten, Soy Flour, Corn Starch-modified, Salmon, Shrimp, Brown Rice, Artificial And Natural Flavors, Tricalcium Phosphate, Minerals [Potassium Chloride, Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Potassium Iodide], Taurine, Choline Chloride, Salt, Vitamins [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. A632019	adult	wet food		can	chunks in gravy			18.790349983010543	52.32755691471287	28.882093102276578	0.004333333333333333
Friskies Lil' Grillers Seared Cuts With Ocean Fish In Gravy Wet Cat Food, 1.55-oz pouches, case of 16	https://www.chewy.com/friskies-lil-grillers-seared-cuts/dp/228906	9.73	Water, Chicken, Liver, Wheat Gluten, Corn Starch-modified, Ocean Fish, Artificial And Natural Flavors, Soy Flour, Soy Protein Concentrate, Added Color, Taurine, Thiamine Mononitrate (Vitamin B-1). A625519	adult	wet food		pouch	chunks in gravy			40.93567251461988	49.122807017543856	9.941520467836257	0.021718750000000002
Dave's Pet Food Naturally Healthy Grain-Free Fisherman's Stew Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/daves-pet-food-naturally-healthy/dp/132858	28.99	Fish Broth, Whitefish, Chicken, Chicken Liver, Dried Egg White, Potato Starch, Tuna, Fish Oil (Preserved With Mixed Tocopherols), Dried Egg Product, Guar Gum, Natural Flavor, Salt, Sodium Phosphate, Potassium Chloride, Minerals (Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Choline Chloride, Rosemary Extract.	adult	wet food	gluten free grain-free pea-free non-gmo	can	stew			5.6099732858414955	39.893143365983974	54.49688334817453	0.008753019323671497
Wellness CORE Grain-Free Indoor Salmon & Herring Meal Recipe Dry Cat Food, 11-lb bag	https://www.chewy.com/wellness-core-grain-free-indoor/dp/172361	40.89	Salmon, Menhaden Fish Meal, Peas, Herring Meal, Dried Ground Potatoes, Pea Protein, Ground Flaxseed, Pea Fiber, Tomato Pomace, Canola Oil (Preserved With Mixed Tocopherols), Natural Fish Flavor, Choline Chloride, Cranberries, Chicory Root Extract, Taurine, Vitamin E Supplement, L-Carnitine, Zinc Proteinate, Mixed Tocopherols Added To Preserve Freshness, Zinc Sulfate, Calcium Carbonate, Niacin, Iron Proteinate, Ferrous Sulfate, Dried Kelp, Yucca Schidigera Extract, Glucosamine Hydrochloride, Chondroitin Sulfate, Vitamin A Supplement, Copper Sulfate, Thiamine Mononitrate, Copper Proteinate, Manganese Proteinate, Manganese Sulfate, D-Calcium Pantothenate, Sodium Selenite, Pyridoxine Hydrochloride, Riboflavin, Menadione Sodium Bisulfite (Vitamin K), Vitamin D3 Supplement, Biotin, Calcium Iodate, Vitamin B12 Supplement, Folic Acid, Ascorbic Acid (Vitamin C), Dried Lactobacillus Plantarum Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Rosemary Extract, Green Tea Extract, Spearmint Extract.	adult	dry food	grain-free no corn no wheat no soy gluten free indoor			wellpet		33.76376756551463	40.41017850360805	25.826053930877325	0.0025012469831053904
I and Love and You Naked Essentials Salmon & Trout Recipe Dry Cat Food, 11-lb bag	https://www.chewy.com/i-love-you-naked-essentials-salmon/dp/243878	27.99	Salmon, Chicken Meal, Turkey Meal, Chickpeas, Lentils, Ground Peas, Pea Starch, Chicken Fat (Preserved With Mixed Tocopherols), Flaxseeds, Trout, Dried Beet Pulp, Canola Oil, Sweet Potatoes, Natural Flavor, Salt, Brewers Dried Yeast, Choline Chloride, Potassium Chloride, Dried Whole Egg Product, Niacin Supplement, Vitamin E Supplement, Vitamin A Supplement, Vitamin D3 Supplement, D-Calcium Pantothenate, Riboflavin Supplement, Vitamin B12 Supplement, Biotin, Thiamin Mononitrate, Pyridoxine Hydrochloride, Menadione Sodium Bisulfate (Source Of Vitamin K), Folic Acid, Zinc Sulfate, Ferrous Sulfate, Calcium Carbonate, Copper Sulfate, Manganese Sulfate, Sodium Selenite, Calcium Iodate, Dl-Methionine, Fish Oil, Taurine, Dried Chicory Root, Zinc Proteinate, Iron Proteinate, Copper Proteinate, Manganese Proteinate, Dried Lactobacillus Aciphophilus Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Lactobacillus Reuteri Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Dried Enterococcus Faecium Fermentation Product.	adult	dry food	grain-free no corn no wheat no soy high-protein					32.938856015779095	33.53057199211046	33.53057199211046	0.0016021481231504075
Meow Mix Classic Pate Mixed Grill with Real Beef, Tuna & Chicken Cat Food Trays, 2.75-oz, case of 12	https://www.chewy.com/meow-mix-classic-pate-mixed-grill/dp/157593	6.68	Chicken Broth, Meat By-Products, Liver, Beef, Tuna, Chicken, Rice Flour, Sunflower Oil, Tricalcium Phosphate, Salt, Sodium Tripolyphsphate, Potassium Chloride, Guar Gum, Caramel Color, Calcium Sulfate, Natural Flavor, Choline Chloride, Carrageenan, Vitamins (Vitamin E Supplement, Niacin Supplement, Thiamine Mononitrate, Vitamin A Supplement, D-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Vitamin D3 Supplement, Menadione Sodium Bisulfite Complex, Folic Acid, Biotin, Vitamin B12 Supplement), Minerals (Ferrous Sulfate, Zinc Oxide, Manganese Sulfate, Copper Glycine Complex, Potassium Iodide, Sodium Selenite), Taurine, Magnesium Sulfate.	adult	wet food		can	pate			8.68596881959912	53.452115812917576	37.86191536748329	0.022183478621834785
Wysong Vitality Dry Cat Food, 5-lb bag	https://www.chewy.com/wysong-vitality-dry-cat-food/dp/53858	16.39	Chicken Meal, Chicken, Turkey Meal, Brown Rice, Peas, Potato Protein, Chicken Fat (preserved with Mixed Tocopherols), Flaxseeds, Dried Plain Beet Pulp, Natural Flavor, Sesame Seeds, Montmorillonite Clay, Crab Meal, Dried Whey, Salt, Taurine, Calcium Carbonate, Dried Tomato Pomace, Calcium Propionate (a preservative), Choline Chloride, Coconut Oil, Organic Barley Grass Powder, Dried Blueberry Powder, Dried Kelp, Dried Yogurt, Yeast Extract, Citric Acid (a preservative), Dried Kale, Dried Spinach, Dried Carrots, Apple Pectin, Fish Oil, Mixed Tocopherols (a preservative), Rosemary Extract, Inulin, Yeast Culture, Minerals (Potassium Chloride, Zinc Proteinate, Zinc Sulfate, Ferrous Sulfate, Iron Proteinate, Copper Sulfate, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Vitamins (Ascorbic Acid [source of Vitamin C], Vitamin E Supplement, Niacin Supplement, Calcium Pantothenate, Vitamin A Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid), Dried Aspergillus Oryzae Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Bacillus Subtilis Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Lactobacillus Lactis Fermentation Product, Pepper.	adult	dry food						23.29956584659913	38.679121168267336	38.021312985133534	
Wellness Cubed Salmon Dinner Morsels in Gravy Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/wellness-cubed-salmon-dinner-morsels/dp/37260	31.92	Salmon, Fish Broth, Water Sufficient For Processing, Dried Egg Whites, Dried Ground Peas, Natural Flavor, Dried Egg Product, Guar Gum, Spinach, Sodium Phosphate, Salt, Ground Flaxseed, Potassium Chloride, Choline Chloride, Cranberries, Minerals (Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Calcium Carbonate, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine.	adult	wet food	grain-free no corn no wheat no soy	can	chunks in gravy	wellpet		16.973811833171677	43.4529582929195	39.57322987390883	0.018732394366197183
Weruva Slide N' Serve Family Food Chicken Breast Dinner with Tuna Pate Grain-Free Cat Food Pouches, 2.8-oz pouch, case of 12	https://www.chewy.com/weruva-slide-n-serve-family-food/dp/176341	17.99	Chicken Broth, Chicken, Tuna, Sunflower Oil, Xanthan Gum, Locust Bean Gum, Natural Flavor, Tricalcium Phosphate, Potato Starch, Calcium Lactate, Choline Chloride, Taurine, Zinc Sulfate, Vitamin E Supplement, Ferrous Sulfate, Thiamine Mononitrate (Vitamin B1), Niacin Supplement (Vitamin B3), Calcium Pantothenate, Vitamin A Supplement, Manganese Sulfate, Copper Sulfate, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Vitamin D3 Supplement, Folic Acid, Vitamin B12 Supplement, Potassium Iodide.	adult	wet food	grain-free gluten free pea-free no corn no wheat no soy natural	pouch	pate			0.0	51.42857142857142	48.57142857142857	0.022375621890547263
Natural Balance L.I.D. Limited Ingredient Diets High Protein Chicken Formula in Broth Wet Cat Food, 2.5-oz, case of 24	https://www.chewy.com/natural-balance-lid-limited/dp/177768	30.11	Chicken, Chicken Broth, Pumpkin, Sunflower Oil, Tapioca Starch, Calcium Sulfate, Sodium Acid Pyrophosphate, Choline Chloride, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, Vitamin A Supplement, D-calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Vitamin D3 Supplement, Folic Acid, Biotin, Vitamin B12 Supplement), Salt, Potassium Chloride, Taurine, Minerals (Zinc Sulfate, Reduced Iron, Manganese Sulfate, Copper Sulfate, Potassium Iodide, Sodium Selenite), Magnesium Sulfate.	adult	wet food	limited ingredient diet grain-free high-protein no corn no wheat no soy sensitive digestion pea-free	pouch	bits in broth			15.685529813900507	58.48841625522216	25.82605393087732	0.06804519774011299
Go! Sensitivity + Shine Grain-Free Duck Pate Recipe Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/go-sensitivity-shine-grain-free-duck/dp/48539	63.04	Duck, Duck Broth, Turkey Liver, Dried Egg Product, Potatoes, Flaxseed, Sweet Potatoes, Carrots, Apples, Natural Flavor, Potassium Chloride, Salt, Minerals (Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Dried Kelp, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Choline Chloride, Taurine, Xanthan Gum, Cassia Gum, Yucca Schidigera Extract, Beta Carotene.	adult	wet food	sensitive digestion grain-free gluten free no corn no wheat no soy pea-free natural	can	pate	petcurean		16.129032258064516	29.03225806451613	54.83870967741935	
